PolicyNumber,CustomerID,ClaimNumber,Age,Gender,CoverageAmount,PremiumAmount,PolicyStartDate,PolicyEndDate,PolicyType,ClaimStatus,ClaimDate,ClaimAmount,Age Group,Active/ Inactive
P6381,C6381,C6381,42,Female,76050.6015625,357.4599914550781,2023-09-22 00:00:00,2024-09-22 00:00:00,Health,Pending,03-09-2024,4939.02001953125,Adult,Inactive
P6382,C6382,C6382,30,Male,91725.28125,647.5800170898438,2023-08-01 00:00:00,2024-08-01 00:00:00,Home,Settled,15-07-2024,1628.75,Adult,Inactive
P6383,C6383,C6383,35,Female,102033.2421875,823.1599731445312,2023-12-15 00:00:00,2024-12-15 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P6384,C6384,C6384,58,Male,32247.1796875,257.010009765625,2024-07-10 00:00:00,2025-07-10 00:00:00,Home,Settled,16-10-2024,1432.8699951171875,Adult,Active
P6385,C6385,C6385,53,Female,12204.5400390625,549.6099853515625,2024-05-27 00:00:00,2025-05-27 00:00:00,Life,Pending,29-10-2024,1668.5400390625,Adult,Active
P6386,C6386,C6386,31,Male,40201.55078125,585.6900024414062,2024-01-19 00:00:00,2025-01-19 00:00:00,Life,Rejected,NULL,0,Adult,Active
P6387,C6387,C6387,43,Female,34121.640625,493.6700134277344,2024-05-11 00:00:00,2025-05-11 00:00:00,Travel,Settled,28-04-2025,1816.530029296875,Adult,Active
P6388,C6388,C6388,30,Male,80190.3671875,429.42999267578125,2023-10-08 00:00:00,2024-10-08 00:00:00,Travel,Rejected,NULL,0,Adult,Inactive
P6389,C6389,C6389,71,Female,94282.390625,432.79998779296875,2023-11-21 00:00:00,2024-11-21 00:00:00,Life,Settled,17-09-2024,2353.989990234375,Elder,Active
P639,C639,C639,43,Female,54744.1796875,142.39999389648438,2024-05-08 00:00:00,2025-05-08 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P6390,C6390,C6390,56,Male,43563.73046875,396.760009765625,2024-06-27 00:00:00,2025-06-27 00:00:00,Auto,Pending,21-02-2025,578.9199829101562,Adult,Active
P6391,C6391,C6391,44,Female,22949.630859375,430.0199890136719,2024-06-01 00:00:00,2025-06-01 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P6392,C6392,C6392,23,Male,34033.78125,879.02001953125,2024-04-24 00:00:00,2025-04-24 00:00:00,Auto,Settled,11-12-2024,2926.510009765625,Young Adult,Active
P6393,C6393,C6393,30,Female,75070.171875,179.3300018310547,2023-09-09 00:00:00,2024-09-09 00:00:00,Travel,Settled,09-04-2024,1393.4300537109375,Adult,Inactive
P6394,C6394,C6394,28,Male,62774.921875,595.75,2024-03-04 00:00:00,2025-03-04 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6395,C6395,C6395,26,Female,71729.8125,684.4299926757812,2024-05-24 00:00:00,2025-05-24 00:00:00,Travel,Pending,17-03-2025,4888.7900390625,Adult,Active
P6396,C6396,C6396,20,Male,38957.30078125,1085.6300048828125,2024-06-28 00:00:00,2025-06-28 00:00:00,Health,Settled,31-05-2025,1304.8199462890625,Young Adult,Active
P6397,C6397,C6397,79,Female,46717.87109375,109.56999969482422,2024-06-09 00:00:00,2025-06-09 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P6398,C6398,C6398,21,Male,76376.421875,808.9299926757812,2024-06-18 00:00:00,2025-06-18 00:00:00,Travel,Rejected,NULL,0,Young Adult,Active
P6399,C6399,C6399,59,Female,13807.0400390625,294.7200012207031,2024-06-08 00:00:00,2025-06-08 00:00:00,Life,Settled,13-10-2024,4778.009765625,Adult,Active
P64,C64,C64,67,Male,60424.28125,612.3900146484375,2023-10-23 00:00:00,2024-10-23 00:00:00,Life,Settled,18-12-2023,841.0999755859375,Elder,Active
P640,C640,C640,31,Male,83128.2109375,903.6599731445312,2023-10-29 00:00:00,2024-10-29 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P6400,C6400,C6400,68,Male,103661.640625,1092.0400390625,2023-10-25 00:00:00,2024-10-25 00:00:00,Auto,Pending,27-03-2024,1747.239990234375,Elder,Active
P6401,C6401,C6401,69,Female,20756.5390625,489.67999267578125,2023-07-24 00:00:00,2024-07-24 00:00:00,Life,Rejected,NULL,0,Elder,Inactive
P6402,C6402,C6402,76,Male,92823.0078125,240.75,2024-07-02 00:00:00,2025-07-02 00:00:00,Travel,Settled,02-11-2024,3280.300048828125,Elder,Active
P6403,C6403,C6403,35,Female,31542.33984375,1015.489990234375,2023-10-09 00:00:00,2024-10-09 00:00:00,Life,Rejected,NULL,0,Adult,Inactive
P6404,C6404,C6404,70,Male,78526.8671875,1072.52001953125,2024-05-19 00:00:00,2025-05-19 00:00:00,Life,Settled,30-09-2024,4708.10009765625,Elder,Active
P6405,C6405,C6405,61,Female,92639.859375,273.67999267578125,2023-08-20 00:00:00,2024-08-20 00:00:00,Health,Settled,11-08-2024,579.1599731445312,Elder,Inactive
P6406,C6406,C6406,21,Male,36897.7109375,447.0899963378906,2023-11-11 00:00:00,2024-11-11 00:00:00,Travel,Rejected,NULL,0,Young Adult,Active
P6407,C6407,C6407,24,Female,17558.19921875,579.6400146484375,2024-05-27 00:00:00,2025-05-27 00:00:00,Travel,Pending,09-01-2025,3887.610107421875,Young Adult,Active
P6408,C6408,C6408,23,Male,21917.30078125,1030.1700439453125,2024-06-23 00:00:00,2025-06-23 00:00:00,Health,Settled,17-01-2025,3409.06005859375,Young Adult,Active
P6409,C6409,C6409,47,Female,97379.2421875,271.7699890136719,2024-06-05 00:00:00,2025-06-05 00:00:00,Health,Rejected,NULL,0,Adult,Active
P641,C641,C641,34,Female,40067.26171875,516.97998046875,2023-10-09 00:00:00,2024-10-09 00:00:00,Home,Rejected,NULL,0,Adult,Inactive
P6410,C6410,C6410,73,Male,42347.890625,327.6199951171875,2023-12-24 00:00:00,2024-12-24 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P6411,C6411,C6411,48,Female,90956.609375,1015.8800048828125,2024-01-27 00:00:00,2025-01-27 00:00:00,Auto,Settled,31-10-2024,1320.3800048828125,Adult,Active
P6412,C6412,C6412,59,Male,104408.59375,225.38999938964844,2023-12-09 00:00:00,2024-12-09 00:00:00,Home,Settled,30-08-2024,2662.2900390625,Adult,Active
P6413,C6413,C6413,34,Female,109383.1015625,1000.4500122070312,2023-09-30 00:00:00,2024-09-30 00:00:00,Auto,Settled,12-10-2023,817.010009765625,Adult,Inactive
P6414,C6414,C6414,36,Male,53227.48828125,767.030029296875,2023-09-18 00:00:00,2024-09-18 00:00:00,Home,Rejected,NULL,0,Adult,Inactive
P6415,C6415,C6415,82,Female,84858.0703125,846.25,2024-01-26 00:00:00,2025-01-26 00:00:00,Health,Rejected,NULL,0,Elder,Active
P6416,C6416,C6416,18,Male,52861.94921875,797.5800170898438,2024-01-16 00:00:00,2025-01-16 00:00:00,Health,Rejected,NULL,0,Young Adult,Active
P6417,C6417,C6417,44,Female,48122.66015625,798.2000122070312,2023-07-23 00:00:00,2024-07-23 00:00:00,Auto,Rejected,NULL,0,Adult,Inactive
P6418,C6418,C6418,43,Male,60820.1796875,590.8300170898438,2023-10-11 00:00:00,2024-10-11 00:00:00,Home,Rejected,NULL,0,Adult,Inactive
P6419,C6419,C6419,62,Female,18623.119140625,1064.260009765625,2024-02-09 00:00:00,2025-02-09 00:00:00,Auto,Settled,04-12-2024,2533.570068359375,Elder,Active
P642,C642,C642,33,Male,28234.349609375,602.9500122070312,2024-06-07 00:00:00,2025-06-07 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6420,C6420,C6420,52,Male,105406.3125,162.0500030517578,2024-06-21 00:00:00,2025-06-21 00:00:00,Health,Rejected,NULL,0,Adult,Active
P6421,C6421,C6421,51,Female,53343.08984375,982.25,2023-11-27 00:00:00,2024-11-27 00:00:00,Auto,Settled,06-02-2024,2364.330078125,Adult,Active
P6422,C6422,C6422,48,Male,50065.109375,1024.260009765625,2024-02-06 00:00:00,2025-02-06 00:00:00,Auto,Settled,30-03-2024,1198.6099853515625,Adult,Active
P6423,C6423,C6423,51,Female,21839.359375,567.1500244140625,2023-10-20 00:00:00,2024-10-20 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6424,C6424,C6424,61,Male,43875.75,960.9299926757812,2024-06-09 00:00:00,2025-06-09 00:00:00,Home,Rejected,NULL,0,Elder,Active
P6425,C6425,C6425,36,Female,51950.1484375,622.47998046875,2024-01-25 00:00:00,2025-01-25 00:00:00,Health,Rejected,NULL,0,Adult,Active
P6426,C6426,C6426,59,Male,109966.8671875,263.8399963378906,2024-07-05 00:00:00,2025-07-05 00:00:00,Health,Rejected,NULL,0,Adult,Active
P6427,C6427,C6427,37,Female,41648.62109375,171.5399932861328,2024-06-27 00:00:00,2025-06-27 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6428,C6428,C6428,54,Male,62084.62890625,869.3900146484375,2024-05-03 00:00:00,2025-05-03 00:00:00,Health,Settled,19-11-2024,4455.91015625,Adult,Active
P6429,C6429,C6429,35,Female,109848.34375,893.0599975585938,2024-06-01 00:00:00,2025-06-01 00:00:00,Home,Rejected,NULL,0,Adult,Active
P643,C643,C643,36,Female,28769.890625,816.280029296875,2024-03-07 00:00:00,2025-03-07 00:00:00,Home,Rejected,NULL,0,Adult,Active
P6430,C6430,C6430,20,Male,102191.8984375,741.6199951171875,2024-04-12 00:00:00,2025-04-12 00:00:00,Health,Rejected,NULL,0,Young Adult,Active
P6431,C6431,C6431,65,Female,109020.671875,257.70001220703125,2024-02-05 00:00:00,2025-02-05 00:00:00,Health,Pending,09-06-2024,1579.3499755859375,Elder,Active
P6432,C6432,C6432,38,Male,95745.5703125,787.4099731445312,2023-12-30 00:00:00,2024-12-30 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P6433,C6433,C6433,33,Female,39962.4609375,430.3500061035156,2023-12-04 00:00:00,2024-12-04 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6434,C6434,C6434,24,Male,81638.1171875,268.7200012207031,2023-12-18 00:00:00,2024-12-18 00:00:00,Travel,Rejected,NULL,0,Young Adult,Active
P6435,C6435,C6435,48,Female,77752.7734375,242.49000549316406,2023-07-31 00:00:00,2024-07-31 00:00:00,Health,Rejected,NULL,0,Adult,Inactive
P6436,C6436,C6436,39,Male,56147.80078125,278.1600036621094,2024-02-04 00:00:00,2025-02-04 00:00:00,Life,Pending,09-03-2024,4566.60009765625,Adult,Active
P6437,C6437,C6437,23,Female,36714.51953125,559.0599975585938,2024-03-31 00:00:00,2025-03-31 00:00:00,Home,Settled,12-01-2025,2819.889892578125,Young Adult,Active
P6438,C6438,C6438,21,Male,65726.4296875,126.7300033569336,2024-04-12 00:00:00,2025-04-12 00:00:00,Travel,Settled,10-09-2024,2352.389892578125,Young Adult,Active
P6439,C6439,C6439,76,Female,100874.546875,461.0400085449219,2023-07-27 00:00:00,2024-07-27 00:00:00,Travel,Pending,29-07-2023,3507.9599609375,Elder,Inactive
P644,C644,C644,84,Male,75922.9296875,492.1099853515625,2024-05-07 00:00:00,2025-05-07 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P6440,C6440,C6440,77,Male,24856.859375,172.66000366210938,2024-02-28 00:00:00,2025-02-28 00:00:00,Life,Pending,26-03-2024,1081.97998046875,Elder,Active
P6441,C6441,C6441,43,Female,66454.5234375,326.3800048828125,2023-11-05 00:00:00,2024-11-05 00:00:00,Life,Pending,18-04-2024,520.1400146484375,Adult,Active
P6442,C6442,C6442,60,Male,58692.171875,256.44000244140625,2024-03-19 00:00:00,2025-03-19 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6443,C6443,C6443,53,Female,21741.30078125,871.530029296875,2023-12-24 00:00:00,2024-12-24 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6444,C6444,C6444,71,Male,53365.0703125,370.3599853515625,2024-05-31 00:00:00,2025-05-31 00:00:00,Health,Rejected,NULL,0,Elder,Active
P6445,C6445,C6445,25,Female,82602.84375,200.88999938964844,2023-09-19 00:00:00,2024-09-19 00:00:00,Health,Rejected,NULL,0,Adult,Inactive
P6446,C6446,C6446,71,Male,85281.2109375,232.30999755859375,2024-03-23 00:00:00,2025-03-23 00:00:00,Home,Settled,07-12-2024,1098.8299560546875,Elder,Active
P6447,C6447,C6447,19,Female,91026.4765625,166.55999755859375,2024-06-29 00:00:00,2025-06-29 00:00:00,Auto,Rejected,NULL,0,Young Adult,Active
P6448,C6448,C6448,66,Male,21669.5390625,495.1400146484375,2024-06-12 00:00:00,2025-06-12 00:00:00,Travel,Pending,01-11-2024,1410.75,Elder,Active
P6449,C6449,C6449,65,Female,84311.9375,594.7000122070312,2023-10-19 00:00:00,2024-10-19 00:00:00,Travel,Settled,04-06-2024,1410.3499755859375,Elder,Active
P645,C645,C645,76,Female,104319.6015625,698.75,2023-09-16 00:00:00,2024-09-16 00:00:00,Health,Pending,15-10-2023,5005.93017578125,Elder,Inactive
P6450,C6450,C6450,75,Male,74792.5390625,624.7100219726562,2024-03-07 00:00:00,2025-03-07 00:00:00,Travel,Settled,30-05-2024,607.8900146484375,Elder,Active
P6451,C6451,C6451,32,Female,41824.48046875,638.5,2023-11-03 00:00:00,2024-11-03 00:00:00,Home,Pending,28-03-2024,1436.3699951171875,Adult,Active
P6452,C6452,C6452,55,Male,54949.1796875,872.0800170898438,2024-05-03 00:00:00,2025-05-03 00:00:00,Home,Settled,16-08-2024,2685.159912109375,Adult,Active
P6453,C6453,C6453,28,Female,86854.71875,400.7300109863281,2024-04-24 00:00:00,2025-04-24 00:00:00,Travel,Pending,04-04-2025,3860.1201171875,Adult,Active
P6454,C6454,C6454,38,Male,57757.51953125,893.219970703125,2023-10-11 00:00:00,2024-10-11 00:00:00,Auto,Pending,13-07-2024,2151.070068359375,Adult,Inactive
P6455,C6455,C6455,27,Female,12476.91015625,1027.2900390625,2023-10-03 00:00:00,2024-10-03 00:00:00,Health,Rejected,NULL,0,Adult,Inactive
P6456,C6456,C6456,38,Male,32935.21875,253.5800018310547,2024-02-27 00:00:00,2025-02-27 00:00:00,Health,Rejected,NULL,0,Adult,Active
P6457,C6457,C6457,31,Female,37366.1015625,1069.8900146484375,2024-06-15 00:00:00,2025-06-15 00:00:00,Auto,Settled,19-12-2024,1139.780029296875,Adult,Active
P6458,C6458,C6458,62,Male,99786.640625,337.989990234375,2024-03-30 00:00:00,2025-03-30 00:00:00,Home,Pending,29-10-2024,4472.52978515625,Elder,Active
P6459,C6459,C6459,41,Female,79738.28125,635.8300170898438,2023-11-12 00:00:00,2024-11-12 00:00:00,Auto,Settled,11-04-2024,4853.3798828125,Adult,Active
P646,C646,C646,21,Male,55309.578125,705.1799926757812,2023-12-30 00:00:00,2024-12-30 00:00:00,Auto,Pending,24-02-2024,3442.989990234375,Young Adult,Active
P6460,C6460,C6460,28,Male,38110.9296875,995.2100219726562,2023-08-28 00:00:00,2024-08-28 00:00:00,Travel,Pending,24-05-2024,4952.68017578125,Adult,Inactive
P6461,C6461,C6461,56,Female,75273.3671875,687.6699829101562,2024-02-02 00:00:00,2025-02-02 00:00:00,Travel,Pending,03-03-2024,4643.330078125,Adult,Active
P6462,C6462,C6462,50,Male,53501.828125,918.52001953125,2023-07-19 00:00:00,2024-07-19 00:00:00,Life,Rejected,NULL,0,Adult,Inactive
P6463,C6463,C6463,29,Female,66611.3125,871.280029296875,2024-06-16 00:00:00,2025-06-16 00:00:00,Travel,Settled,06-05-2025,1043.8299560546875,Adult,Active
P6464,C6464,C6464,28,Male,55136.12109375,476.1199951171875,2023-08-31 00:00:00,2024-08-31 00:00:00,Home,Settled,03-11-2023,3991.090087890625,Adult,Inactive
P6465,C6465,C6465,80,Female,92977.3125,243.80999755859375,2023-07-15 00:00:00,2024-07-15 00:00:00,Auto,Pending,09-02-2024,716.0900268554688,Elder,Inactive
P6466,C6466,C6466,35,Male,61856.8515625,238.91000366210938,2023-11-02 00:00:00,2024-11-02 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6467,C6467,C6467,33,Female,10784.259765625,288.7900085449219,2023-10-31 00:00:00,2024-10-31 00:00:00,Life,Settled,26-03-2024,776.9500122070312,Adult,Active
P6468,C6468,C6468,36,Male,78210.2734375,532.4500122070312,2024-01-16 00:00:00,2025-01-16 00:00:00,Travel,Settled,06-05-2024,4838.75,Adult,Active
P6469,C6469,C6469,43,Female,88093.5234375,763.3599853515625,2023-11-28 00:00:00,2024-11-28 00:00:00,Life,Rejected,NULL,0,Adult,Active
P647,C647,C647,38,Female,32290.810546875,136.08999633789062,2023-10-17 00:00:00,2024-10-17 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6470,C6470,C6470,33,Male,10789.8798828125,438.6600036621094,2024-04-18 00:00:00,2025-04-18 00:00:00,Travel,Settled,04-03-2025,2638.35009765625,Adult,Active
P6471,C6471,C6471,44,Female,37266.48828125,711.1599731445312,2024-01-29 00:00:00,2025-01-29 00:00:00,Health,Settled,27-12-2024,3586.699951171875,Adult,Active
P6472,C6472,C6472,28,Male,73092.421875,761.4099731445312,2024-01-22 00:00:00,2025-01-22 00:00:00,Life,Rejected,NULL,0,Adult,Active
P6473,C6473,C6473,83,Female,36277.19140625,938.6900024414062,2023-09-17 00:00:00,2024-09-17 00:00:00,Auto,Rejected,NULL,0,Elder,Inactive
P6474,C6474,C6474,62,Male,21593.83984375,961.719970703125,2023-08-30 00:00:00,2024-08-30 00:00:00,Life,Pending,23-12-2023,4094.5,Elder,Inactive
P6475,C6475,C6475,81,Female,55429.08984375,1034.7900390625,2024-04-19 00:00:00,2025-04-19 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P6476,C6476,C6476,22,Male,47790.671875,302.3900146484375,2024-04-24 00:00:00,2025-04-24 00:00:00,Travel,Settled,14-08-2024,3004.8701171875,Young Adult,Active
P6477,C6477,C6477,58,Female,85415.1015625,867.25,2024-03-08 00:00:00,2025-03-08 00:00:00,Home,Pending,06-04-2024,5283.64990234375,Adult,Active
P6478,C6478,C6478,62,Male,86562.5,1033.8499755859375,2023-12-31 00:00:00,2024-12-31 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P6479,C6479,C6479,23,Female,34963.37890625,460.3800048828125,2023-11-26 00:00:00,2024-11-26 00:00:00,Health,Pending,21-02-2024,4356.43017578125,Young Adult,Active
P648,C648,C648,51,Male,55710.48046875,978.4000244140625,2024-01-27 00:00:00,2025-01-27 00:00:00,Travel,Settled,14-10-2024,4631.14990234375,Adult,Active
P6480,C6480,C6480,33,Male,14822.8203125,707.8400268554688,2023-10-23 00:00:00,2024-10-23 00:00:00,Auto,Settled,03-05-2024,2427.2900390625,Adult,Active
P6481,C6481,C6481,86,Female,83900.9921875,1060.0699462890625,2024-05-05 00:00:00,2025-05-05 00:00:00,Travel,Pending,15-03-2025,5306.580078125,Elder,Active
P6482,C6482,C6482,50,Male,60015.9609375,340.8299865722656,2023-10-14 00:00:00,2024-10-14 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6483,C6483,C6483,62,Female,67630.03125,326.7799987792969,2024-03-09 00:00:00,2025-03-09 00:00:00,Home,Rejected,NULL,0,Elder,Active
P6484,C6484,C6484,50,Male,46893.4609375,890.7899780273438,2023-12-22 00:00:00,2024-12-22 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6485,C6485,C6485,73,Female,61981.01953125,177.25,2023-07-14 00:00:00,2024-07-14 00:00:00,Travel,Pending,12-04-2024,3629,Elder,Inactive
P6486,C6486,C6486,28,Male,76822.6484375,764.1199951171875,2024-06-07 00:00:00,2025-06-07 00:00:00,Health,Rejected,NULL,0,Adult,Active
P6487,C6487,C6487,81,Female,52069.94921875,911.7100219726562,2024-06-27 00:00:00,2025-06-27 00:00:00,Travel,Settled,19-04-2025,4212.22998046875,Elder,Active
P6488,C6488,C6488,51,Male,79613.0625,466.42999267578125,2024-05-07 00:00:00,2025-05-07 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P6489,C6489,C6489,78,Female,35307.078125,191.4199981689453,2023-10-28 00:00:00,2024-10-28 00:00:00,Auto,Pending,12-12-2023,3184.340087890625,Elder,Active
P649,C649,C649,73,Female,40393.76171875,221.5399932861328,2024-02-19 00:00:00,2025-02-19 00:00:00,Travel,Settled,17-08-2024,1128.68994140625,Elder,Active
P6490,C6490,C6490,40,Male,39183.6015625,185.10000610351562,2024-07-01 00:00:00,2025-07-01 00:00:00,Health,Settled,27-04-2025,4402.4501953125,Adult,Active
P6491,C6491,C6491,47,Female,74307.8828125,948.0499877929688,2023-11-21 00:00:00,2024-11-21 00:00:00,Auto,Pending,15-09-2024,4228.009765625,Adult,Active
P6492,C6492,C6492,48,Male,12031.400390625,588.1799926757812,2023-12-09 00:00:00,2024-12-09 00:00:00,Life,Settled,13-06-2024,3392.080078125,Adult,Active
P6493,C6493,C6493,72,Female,67139.7265625,1019.239990234375,2023-11-11 00:00:00,2024-11-11 00:00:00,Auto,Settled,21-02-2024,2978.47998046875,Elder,Active
P6494,C6494,C6494,80,Male,81609.3125,902.5599975585938,2024-02-11 00:00:00,2025-02-11 00:00:00,Health,Pending,13-10-2024,5416.509765625,Elder,Active
P6495,C6495,C6495,86,Female,99076.96875,812.6400146484375,2024-04-01 00:00:00,2025-04-01 00:00:00,Travel,Settled,09-11-2024,867.010009765625,Elder,Active
P6496,C6496,C6496,21,Male,38971.33984375,299.6000061035156,2023-10-14 00:00:00,2024-10-14 00:00:00,Health,Settled,25-05-2024,2542.360107421875,Young Adult,Active
P6497,C6497,C6497,60,Female,66957.2734375,876.1799926757812,2024-02-11 00:00:00,2025-02-11 00:00:00,Auto,Settled,04-05-2024,2828.739990234375,Adult,Active
P6498,C6498,C6498,39,Male,12209.4296875,743.9600219726562,2023-08-27 00:00:00,2024-08-27 00:00:00,Travel,Pending,18-02-2024,1114.1600341796875,Adult,Inactive
P6499,C6499,C6499,57,Female,69717.8125,973.6799926757812,2024-01-05 00:00:00,2025-01-05 00:00:00,Life,Rejected,NULL,0,Adult,Active
P65,C65,C65,56,Female,25847.390625,313.2699890136719,2024-05-04 00:00:00,2025-05-04 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P650,C650,C650,47,Male,20985.599609375,570.1199951171875,2024-01-30 00:00:00,2025-01-30 00:00:00,Home,Rejected,NULL,0,Adult,Active
P6500,C6500,C6500,48,Male,72536.8828125,244.69000244140625,2024-06-22 00:00:00,2025-06-22 00:00:00,Travel,Pending,25-07-2024,4961.490234375,Adult,Active
P6501,C6501,C6501,55,Female,32032.44921875,898.3800048828125,2024-04-29 00:00:00,2025-04-29 00:00:00,Auto,Pending,12-03-2025,3725.699951171875,Adult,Active
P6502,C6502,C6502,83,Male,101719.9375,218.25,2023-11-14 00:00:00,2024-11-14 00:00:00,Life,Pending,16-01-2024,4708.06982421875,Elder,Active
P6503,C6503,C6503,56,Female,104613.40625,642.9199829101562,2024-04-11 00:00:00,2025-04-11 00:00:00,Auto,Pending,25-04-2024,2677.389892578125,Adult,Active
P6504,C6504,C6504,84,Male,62054.25,191.82000732421875,2024-03-20 00:00:00,2025-03-20 00:00:00,Travel,Settled,02-05-2024,2762.090087890625,Elder,Active
P6505,C6505,C6505,39,Female,83856.3125,960.47998046875,2024-07-06 00:00:00,2025-07-06 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P6506,C6506,C6506,78,Male,39169.37109375,764.0700073242188,2024-05-30 00:00:00,2025-05-30 00:00:00,Life,Settled,28-04-2025,2947.389892578125,Elder,Active
P6507,C6507,C6507,41,Female,96445.3125,491.8999938964844,2023-10-03 00:00:00,2024-10-03 00:00:00,Health,Pending,06-03-2024,5387.18994140625,Adult,Inactive
P6508,C6508,C6508,22,Male,40534.2890625,830.7000122070312,2023-12-26 00:00:00,2024-12-26 00:00:00,Home,Settled,08-09-2024,2605.72998046875,Young Adult,Active
